Date,Address,Rent (HKD),Area (呎),Rate,Price/sq foot,,Average price/sq foot
15/05/2024,鳳凰閣 1座 低層 A室,"$39,000",1119,35,$34.85,TRUE,
15/05/2024,新寶城 1座 高層 B室,"$15,500",378,41,$41.01,TRUE,
15/05/2024,凱帆軒 2座 中層 C室,"$17,800",426,42,$41.78,TRUE,
15/05/2024,康山花園 10座 低層 C室,"$19,500",592,33,$32.94,TRUE,
15/05/2024,康山花園 5座 高層 B室,"$22,000",592,37,$37.16,TRUE,
15/05/2024,Caine Hill 中層 F室,"$15,000",191,79,$78.53,TRUE,
15/05/2024,海逸豪園 2期 玉庭軒 6座 高層 H室,"$32,000",868,37,$36.87,TRUE,
15/05/2024,愛琴海岸 5座 高層 D室,"$16,800",617,27,$27.23,TRUE,
15/05/2024,麗城花園 2期 7座 中層 E室,"$17,800",668,27,$26.65,TRUE,
15/05/2024,大埔中心 6期 14座 高層 B室,"$14,500",391,37,$37.08,TRUE,
15/05/2024,嘉熙 7座 中層 F室,"$18,500",526,35,$35.17,TRUE,
15/05/2024,新達廣場 1座 高層 C室,"$18,500",489,38,$37.83,TRUE,
15/05/2024,珀御 中層 D室,"$15,000",474,32,$31.65,TRUE,
15/05/2024,泓景臺 2期 7座 中層 H室,"$18,000",473,38,$38.05,TRUE,
15/05/2024,天鑽 7座 高層 F室,"$18,000",527,34,$34.16,TRUE,
15/05/2024,和富中心 10座 高層 A室,"$43,000",1308,33,$32.87,TRUE,
15/05/2024,港運城 2座 低層 E室,"$29,000",780,37,$37.18,TRUE,
15/05/2024,峻巒 2C期 Park Yoho Milano 33B座 高層 B室,"$18,000",657,27,$27.40,TRUE,
15/05/2024,沙田第一城 7期 36座 中層 D室,"$14,000",307,46,$45.60,TRUE,
15/05/2024,利奧坊‧曦岸 1座 高層 H室,"$12,000",198,61,$60.61,TRUE,
15/05/2024,南昌大廈 低層 A室,"$17,300",363,48,$47.66,TRUE,
15/05/2024,南豐新邨 4座 低層 G室,"$16,300",391,42,$41.69,TRUE,
15/05/2024,輝煌臺 低層 D室,"$18,500",431,43,$42.92,TRUE,
15/05/2024,泓都 1座 低層 H室,"$31,000",651,48,$47.62,TRUE,
15/05/2024,囍匯 2期 3座 中層 H室,"$24,000",446,54,$53.81,TRUE,
15/05/2024,朗濤 7B座 中層 F室,"$21,000",551,38,$38.11,TRUE,
15/05/2024,駿嶺薈 1座 中層 A室,"$68,000",1819,37,$37.38,TRUE,
15/05/2024,駿嶺薈 1座 中層 A室,"$70,000",1819,38,$38.48,TRUE,
15/05/2024,映灣園 4期 聽濤軒 16座 高層 G室,"$23,000",756,30,$30.42,TRUE,
15/05/2024,葵星中心 B座 高層 4室,"$16,600",518,32,$32.05,TRUE,
15/05/2024,葵涌廣場 1座 低層 H室,"$19,500",516,38,$37.79,TRUE,
15/05/2024,太古城 海景花園(西) 金楓閣 (37座) 中層 C室,"$32,500",897,36,$36.23,TRUE,
15/05/2024,太古城 海景花園(西) 銀柏閣 (38座) 高層 C室,"$34,000",897,38,$37.90,TRUE,
15/05/2024,名仕閣 低層 A室,"$13,800",315,44,$43.81,TRUE,
15/05/2024,縉城峰 2座 中層 E室,"$29,000",459,63,$63.18,TRUE,
15/05/2024,貝沙灣 6期 Bel-Air No. 8 6座 中層 A室,"$51,500",1126,46,$45.74,TRUE,
15/05/2024,西邊街15號 低層 B室,"$22,000",341,65,$64.52,TRUE,
15/05/2024,學士臺 3座 低層 F室,"$20,000",649,31,$30.82,TRUE,
15/05/2024,康樂園 第十街,"$43,000",1596,27,$26.94,TRUE,
15/05/2024,雲滙 1期 6座 高層 B1室,"$12,700",278,46,$45.68,TRUE,
15/05/2024,翠華園 低層 B室,"$33,000",1122,29,$29.41,TRUE,
15/05/2024,Kadoorie Hill 中層 D室,"$57,000",1104,52,$51.63,TRUE,
15/05/2024,皓畋 2座 低層 H室,"$22,000",590,37,$37.29,TRUE,
15/05/2024,囍匯 2期 2座 中層 H室,"$25,000",443,56,$56.43,TRUE,
15/05/2024,君臨天下 2座 中層 B室,"$58,000",1049,55,$55.29,TRUE,
15/05/2024,海怡半島 2期 怡麗閣 (10座) 低層 D室,"$23,800",640,37,$37.19,TRUE,
15/05/2024,海怡半島 2期 怡暉閣 (13A座) 低層 H室,"$33,500",864,39,$38.77,TRUE,
15/05/2024,海怡半島 2期 怡翠閣 (16座) 低層 A室,"$21,000",623,34,$33.71,TRUE,
15/05/2024,海怡半島 4期 御庭園 御柳居 (25座) 中層 D室,"$19,000",519,37,$36.61,TRUE,
15/05/2024,深灣軒 1座 高層 B室,"$20,000",483,41,$41.41,TRUE,
15/05/2024,太古城 海天花園 海天閣 (56座) 高層 D室,"$32,000",759,42,$42.16,TRUE,
15/05/2024,堅城中心 高層 D室,"$30,000",558,54,$53.76,TRUE,
15/05/2024,寶華樓 B室,"$11,500",323,36,$35.60,TRUE,
15/05/2024,倚嶺南庭 低層 B室,"$13,000",572,23,$22.73,TRUE,
15/05/2024,縉城峰 2座 低層 F室,"$21,500",341,63,$63.05,TRUE,
15/05/2024,太古城 觀海台 南海閣 (54座) 中層 B室,"$22,000",587,37,$37.48,TRUE,
15/05/2024,名城 1期 5座 低層 NA室,"$26,000",677,38,$38.40,TRUE,
15/05/2024,Wetland Seasons Bay 1期 3B座 高層 B2室,"$14,500",493,29,$29.41,TRUE,
15/05/2024,嘉湖山莊 7期 景湖居 4座 高層 H室,"$12,500",547,23,$22.85,TRUE,
15/05/2024,嘉湖山莊 7期 景湖居 14座 中層 A室,"$13,800",635,22,$21.73,TRUE,
15/05/2024,Wetland Seasons Park 2期 3座 高層 B1室,"$12,500",409,31,$30.56,TRUE,
15/05/2024,Wetland Seasons Park 1期 21座 中層 A2室,"$15,000",540,28,$27.78,TRUE,
15/05/2024,Wetland Seasons Bay 2期 1A座 中層 A6室,"$14,800",517,29,$28.63,TRUE,
15/05/2024,荃景花園 2期 12座 低層 H室,"$16,800",551,30,$30.49,TRUE,
15/05/2024,翠豐臺 2座 高層 F室,"$15,500",433,36,$35.80,TRUE,
15/05/2024,翠豐臺 5座 高層 A室,"$15,500",447,35,$34.68,TRUE,
15/05/2024,朗逸峰 1期 5座 低層 A室,"$30,000",1158,26,$25.91,TRUE,
15/05/2024,金豐閣 中層 C室,"$13,000",361,36,$36.01,TRUE,
15/05/2024,映日灣 2座 中層 I室,"$14,000",280,50,$50.00,TRUE,
15/05/2024,兆禧苑 宏禧閣 (B座) 中層 10室,"$9,000",415,22,$21.69,TRUE,
15/05/2024,錦繡花園 荔枝南路,"$23,000",1035,22,$22.22,TRUE,
15/05/2024,怡雅苑 怡亮閣 (E座) 低層 2室,"$17,000",645,26,$26.36,TRUE,
15/05/2024,新峰花園 3期 御峰苑 23座 中層 C室,"$21,800",744,29,$29.30,TRUE,
15/05/2024,倚龍山莊 15座 PH-15C複式單位,"$33,000",1586,21,$20.81,TRUE,
15/05/2024,大興花園 2期 8座 低層 D室,"$17,000",587,29,$28.96,TRUE,
15/05/2024,名城 2期 盛薈 3座 中層 NA室,"$26,500",741,36,$35.76,TRUE,
15/05/2024,上源 2B座 高層 G室,"$10,500",405,26,$25.93,TRUE,
15/05/2024,緹岸 2期 3A座 低層 K室,"$8,800",320,28,$27.50,TRUE,
15/05/2024,帝御 1期 帝御‧金灣 3座 低層 3室,"$10,500",291,36,$36.08,TRUE,
15/05/2024,#LYOS 2B座 C室,"$9,000",205,44,$43.90,TRUE,
15/05/2024,沙田第一城 4期 41座 中層 E室,"$13,300",284,47,$46.83,TRUE,
15/05/2024,翠擁華庭 7座 中層 B室,"$16,000",499,32,$32.06,TRUE,
15/05/2024,藍塘別墅 D座 D座,"$41,000",1041,39,$39.39,TRUE,
15/05/2024,盈翠半島 1期 2座 中層 F室,"$19,500",523,37,$37.28,TRUE,
15/05/2024,映灣園 3期 悅濤軒 海雲天 (12座) 中層 F室,"$17,000",565,30,$30.09,TRUE,
15/05/2024,溱柏 6座 中層 A室,"$22,000",958,23,$22.96,TRUE,
15/05/2024,深灣軒 1座 高層 H室,"$20,000",484,41,$41.32,TRUE,
15/05/2024,海之戀 3期 8座 高層 D室,"$22,000",512,43,$42.97,TRUE,
15/05/2024,Monaco 1期 2A座 低層 D室,"$23,000",482,48,$47.72,TRUE,
15/05/2024,嵐岸 7座 中層 G室,"$23,200",755,31,$30.73,TRUE,
15/05/2024,昇薈 1座 高層 C室,"$20,500",702,29,$29.20,TRUE,
15/05/2024,牽晴間 4座 高層 H室,"$13,000",410,32,$31.71,TRUE,
15/05/2024,Grand Yoho 1期 10座 低層 G室,"$24,800",710,35,$34.93,TRUE,
15/05/2024,凱滙 2期 3座 高層 D室,"$18,500",449,41,$41.20,TRUE,
15/05/2024,海逸豪園 5期(IVB) 翠堤灣 22座 中層 C室,"$33,800",785,43,$43.06,TRUE,
15/05/2024,又一居 16座 中層 D室,"$26,500",584,45,$45.38,TRUE,
15/05/2024,晉源街18-20號 20號,"$32,300",882,37,$36.62,TRUE,
15/05/2024,浪澄灣 7座 低層 C室,"$21,000",563,37,$37.30,TRUE,
15/05/2024,將軍澳中心 1期 5座 低層 F室,"$22,000",677,32,$32.50,TRUE,
15/05/2024,將軍澳中心 3期 將軍澳豪庭 (13座) 低層 E室,"$18,000",465,39,$38.71,TRUE,
15/05/2024,藍天海岸 3期 影岸‧紅 B座 (8座) 高層 H室,"$19,500",539,36,$36.18,TRUE,
14/05/2024,駿景園 2期 11座 低層 C室,"$28,000",974,29,$28.75,TRUE,
14/05/2024,柏蔚山 2座 中層 H室,"$40,000",829,48,$48.25,TRUE,
14/05/2024,愛海頌 1座 高層 A室,"$20,000",496,40,$40.32,TRUE,
14/05/2024,昇薈 3座 低層 E室,"$27,000",962,28,$28.07,TRUE,
14/05/2024,泓景臺 1期 1座 低層 C室,"$17,800",460,39,$38.70,TRUE,
14/05/2024,漾日居 2期 5座 低層 F室,"$48,500",1060,46,$45.75,TRUE,
14/05/2024,帝欣苑 1期 9座 中層 D室,"$26,000",1005,26,$25.87,TRUE,
14/05/2024,君凱豪庭 中層 561-563號,"$16,500",434,38,$38.02,TRUE,
14/05/2024,蔚景園 1座 高層 F室,"$16,000",379,42,$42.22,TRUE,
14/05/2024,柏傲莊 2期 5座 (5A) 高層 A室,"$30,000",679,44,$44.18,TRUE,
14/05/2024,棗梨雅道3號 中層 B室,"$30,000",716,42,$41.90,TRUE,
14/05/2024,日出康城 1期 首都 威尼斯 (5座-右翼) 高層 B室,"$16,000",--,--,#VALUE!,FALSE,
14/05/2024,嘉湖山莊 1期 樂湖居 4座 中層 B室,"$13,500",633,21,$21.33,TRUE,
14/05/2024,利奧坊‧曦岸 2座 高層 D室,"$15,833",257,62,$61.61,TRUE,
14/05/2024,Y.I 中層 A室,"$35,000",825,42,$42.42,TRUE,
14/05/2024,Silicon Hill 1期 翠景閣 第3座 低層 A5室,"$10,000",215,47,$46.51,TRUE,
14/05/2024,凱滙 2期 5座 低層 B室,"$17,500",333,53,$52.55,TRUE,
14/05/2024,嘉湖山莊 5期 麗湖居 1座 低層 E室,"$11,500",446,26,$25.78,TRUE,
14/05/2024,原築 5座 低層 C室,"$15,800",686,23,$23.03,TRUE,
13/05/2024,翰林峰 1座 高層 C室,"$31,000",427,73,$72.60,TRUE,
13/05/2024,福群大樓 A座 低層 7室,"$14,000",325,43,$43.08,TRUE,
13/05/2024,置富花園 富明苑 (H-17座) 高層 H室,"$15,500",439,35,$35.31,TRUE,
13/05/2024,迎海 2期 迎海‧星灣 20座 高層 C室,"$17,000",496,34,$34.27,TRUE,
13/05/2024,Koko Hills 1期 3座 中層 B室,"$20,300",465,44,$43.66,TRUE,
13/05/2024,瓏門 2期 6座 中層 G室,"$16,500",483,34,$34.16,TRUE,
13/05/2024,喜遇 低層 D室,"$14,500",286,51,$50.70,TRUE,
13/05/2024,港島南岸 2期 揚海 1座 (1A) 高層 D室,"$36,000",753,48,$47.81,TRUE,
13/05/2024,大埔中心 3期 21座 中層 C室,"$12,500",315,40,$39.68,TRUE,
13/05/2024,嘉湖山莊 6期 美湖居 3座 低層 D室,"$11,500",544,21,$21.14,TRUE,
13/05/2024,日出康城 6期 Lp6 5座 低層 J室,"$14,500",309,47,$46.93,TRUE,
13/05/2024,沙田中心 廣寧大廈 (H座) 高層 B室,"$14,000",297,47,$47.14,TRUE,
13/05/2024,藍灣半島 3座 高層 H室,"$22,500",566,40,$39.75,TRUE,
13/05/2024,將軍澳中心 1期 5座 低層 D室,"$17,500",465,38,$37.63,TRUE,
13/05/2024,日出康城 5期A Malibu 2B座 中層 E室,"$17,800",463,38,$38.44,TRUE,
13/05/2024,盈暉臺 1座 中層 C室,"$17,200",455,38,$37.80,TRUE,
13/05/2024,海峯 低層 D室,"$25,800",687,38,$37.55,TRUE,
13/05/2024,匯璽 2A期 2B座 高層 K室,"$26,000",441,59,$58.96,TRUE,
13/05/2024,高爾夫．御苑 7座 高層 D室,"$11,800",375,31,$31.47,TRUE,
13/05/2024,昇薈 1座 中層 E室,"$31,000",1035,30,$29.95,TRUE,
13/05/2024,薈藍 中層 A10室,"$12,200",202,60,$60.40,TRUE,
13/05/2024,御半山 2期 2B座 中層 E室,"$14,500",441,33,$32.88,TRUE,
13/05/2024,大興花園 1期 4座 低層 F室,"$9,500",394,24,$24.11,TRUE,
13/05/2024,沙田第一城 6期 24座 高層 G室,"$13,300",326,41,$40.80,TRUE,
13/05/2024,大埔中心 3期 20座 中層 D室,"$12,500",325,38,$38.46,TRUE,
13/05/2024,囍匯 2期 2座 高層 N室,"$21,000",348,60,$60.34,TRUE,
13/05/2024,將軍澳中心 2期 12座 中層 D室,"$17,500",467,37,$37.47,TRUE,
13/05/2024,翰林峰 3座 高層 D室,"$15,000",199,75,$75.38,TRUE,
13/05/2024,玖瓏山 日瓏閣 第1座 中層 F室,"$21,000",681,31,$30.84,TRUE,
13/05/2024,港島南岸 2期 揚海 2座 (2A) 低層 B室,"$44,300",840,53,$52.74,TRUE,
13/05/2024,嘉峯匯 1B座 低層 B室,"$21,800",453,48,$48.12,TRUE,
13/05/2024,逸南 中層 A室,"$15,000",264,57,$56.82,TRUE,
13/05/2024,荃灣中心 濟南樓 (18座) 中層 D室,"$10,800",329,33,$32.83,TRUE,
13/05/2024,逸雅苑 逸榮閣 (A座) 低層 5室,"$12,000",376,32,$31.91,TRUE,
13/05/2024,海日灣II 5座 高層 B室,"$12,000",245,49,$48.98,TRUE,
13/05/2024,倚南 低層 D室,"$25,000",566,44,$44.17,TRUE,
13/05/2024,麗港城 1期 3座 中層 B室,"$16,500",517,32,$31.91,TRUE,
12/05/2024,曉盈 高層 D室,"$19,000",512,37,$37.11,TRUE,
12/05/2024,嘉喜利大廈 低層 D室,"$10,000",350,29,$28.57,TRUE,
12/05/2024,愉景灣 4期蘅峰蘅安徑 彩暉閣 高層 G室,"$14,000",609,23,$22.99,TRUE,
12/05/2024,凱帆軒 2座 中層 C室,"$18,500",429,43,$43.12,TRUE,
12/05/2024,日出康城 2期C 領凱 11座 低層 RB室,"$18,800",678,28,$27.73,TRUE,
12/05/2024,嘉湖山莊 6期 美湖居 6座 高層 E室,"$10,800",441,24,$24.49,TRUE,
12/05/2024,蝶翠峰 5期 尚悅‧嶺 2座 低層 D室,"$9,800",231,42,$42.42,TRUE,
12/05/2024,藍灣半島 5座 中層 G室,"$18,200",457,40,$39.82,TRUE,
12/05/2024,尚譽 低層 C室,"$12,500",170,74,$73.53,TRUE,
12/05/2024,淘大花園 2A期 H座 中層 1室,"$15,500",391,40,$39.64,TRUE,
12/05/2024,君逸山 低層 E室,"$17,800",489,36,$36.40,TRUE,
12/05/2024,德福花園 J座 低層 1室,"$15,400",513,30,$30.02,TRUE,
12/05/2024,御金‧國峰 6座 低層 C室,"$18,500",400,46,$46.25,TRUE,
12/05/2024,栢慧豪園 1期 2座 低層 B室,"$11,000",502,22,$21.91,TRUE,
12/05/2024,南區．左岸 2座 低層 B室,"$75,000",1720,44,$43.60,TRUE,
12/05/2024,利奧坊‧曦岸 1座 中層 K室,"$15,600",253,62,$61.66,TRUE,
12/05/2024,本木 低層 B5室,"$20,000",378,53,$52.91,TRUE,
12/05/2024,雲滙 1期 3座 高層 A5室,"$18,500",504,37,$36.71,TRUE,
12/05/2024,高爾夫．御苑 7座 高層 C室,"$11,800",377,31,$31.30,TRUE,
12/05/2024,柏匯 低層 C室,"$12,280",209,59,$58.76,TRUE,
12/05/2024,大埔中心 2期 4座 中層 F室,"$12,500",313,40,$39.94,TRUE,
12/05/2024,環海．東岸 低層 B 室(T1b),"$12,500",216,58,$57.87,TRUE,
12/05/2024,寶翠園 1期 2座 高層 D室,"$35,000",672,52,$52.08,TRUE,
12/05/2024,曦巒 低層 C室,"$22,000",428,51,$51.40,TRUE,
12/05/2024,新都城 2期 6座 中層 D室,"$17,000",441,39,$38.55,TRUE,
12/05/2024,樂悠居 高層 1室,"$16,800",424,40,$39.62,TRUE,
12/05/2024,菁雋 高層 31室,"$7,400",128,58,$57.81,TRUE,
12/05/2024,青怡花園 4座 低層 E室,"$13,800",343,40,$40.23,TRUE,
12/05/2024,錦華花園 B座 低層 8室,"$11,000",353,31,$31.16,TRUE,
11/05/2024,海之戀 3期A 海之戀．愛炫美 3A座 低層 D室,"$34,000",820,41,$41.46,TRUE,
11/05/2024,名城 3期 盛世 2座 低層 SC室,"$36,000",958,38,$37.58,TRUE,
11/05/2024,華翠園 20座 D室,"$31,000",1143,27,$27.12,TRUE,
11/05/2024,浪澄灣 3座 中層 F室,"$21,500",550,39,$39.09,TRUE,
11/05/2024,星凱‧堤岸 3座 低層 G室,"$18,000",344,52,$52.33,TRUE,
11/05/2024,港島‧東18 中層 D室,"$16,000",356,45,$44.94,TRUE,
11/05/2024,海韻花園 3座 低層 A室,"$15,000",681,22,$22.03,TRUE,
11/05/2024,會展中心會景閣 高層 3室,"$56,800",1003,57,$56.63,TRUE,
11/05/2024,淘大花園 3B期 R座 低層 4室,"$15,500",476,33,$32.56,TRUE,
11/05/2024,麥花臣匯 1B座 高層 J室,"$24,600",561,44,$43.85,TRUE,
11/05/2024,喜韻 2座 高層 A室,"$19,200",520,37,$36.92,TRUE,
11/05/2024,東港城 1座 中層 G室,"$17,800",--,--,#VALUE!,FALSE,
11/05/2024,蔚藍東岸 3座 高層 J室,"$12,800",269,48,$47.58,TRUE,
11/05/2024,匯璽 3期 匯璽ll 5B座 低層 J室,"$19,000",346,55,$54.91,TRUE,
11/05/2024,必嘉坊 1期 必嘉坊．曦匯 中層 P室,"$16,800",269,62,$62.45,TRUE,
11/05/2024,金國中心 中層 A室,"$13,000",279,47,$46.59,TRUE,
11/05/2024,御豪山莊 10座 高層 C室,"$14,800",682,22,$21.70,TRUE,
11/05/2024,北角中心大廈 C座 高層 1室,"$25,600",798,32,$32.08,TRUE,
11/05/2024,太湖花園 1期 1座 高層 F室,"$19,000",589,32,$32.26,TRUE,
11/05/2024,Grand Yoho 1期 10座 低層 F室,"$22,000",592,37,$37.16,TRUE,
11/05/2024,樂滿大廈 高層 F室,"$23,500",408,58,$57.60,TRUE,
11/05/2024,囍匯 2期 2座 高層 J室,"$30,000",532,56,$56.39,TRUE,
11/05/2024,囍匯 2期 3座 中層 F室,"$25,000",431,58,$58.00,TRUE,
11/05/2024,輝煌豪園 高層 F室,"$32,000",721,44,$44.38,TRUE,
11/05/2024,壹號雲頂 1期 5座 高層 A室,"$38,000",1084,35,$35.06,TRUE,
11/05/2024,尚翹峰 1期 1座 高層 D室,"$32,000",612,52,$52.29,TRUE,
11/05/2024,寶翠園 1期 2座 高層 H室,"$47,000",957,49,$49.11,TRUE,
11/05/2024,太古城 星輝台 天星閣 (47座) 低層 B室,"$29,000",707,41,$41.02,TRUE,
11/05/2024,浚峯 高層 B室,"$23,800",324,73,$73.46,TRUE,
11/05/2024,海之戀 3期 8座 低層 D室,"$22,000",512,43,$42.97,TRUE,
11/05/2024,沙田第一城 1期 9座 中層 F室,"$16,500",451,37,$36.59,TRUE,
11/05/2024,御半山 1期 1B座 低層 E室,"$13,800",431,32,$32.02,TRUE,
11/05/2024,瓏門 1期 5座 低層 K室,"$16,200",475,34,$34.11,TRUE,
11/05/2024,灝景灣 1期 1座 低層 F室,"$26,500",826,32,$32.08,TRUE,
11/05/2024,海之戀 3期 10座 低層 B室,"$23,500",512,46,$45.90,TRUE,
11/05/2024,壹環 低層 C室,"$25,150",465,54,$54.09,TRUE,
11/05/2024,嘉蘭閣 高層 B室,"$37,000",799,46,$46.31,TRUE,
11/05/2024,永安新邨 高層 78號,"$52,500",1170,45,$44.87,TRUE,
11/05/2024,天巒,"$52,000",2007,26,$25.91,TRUE,
11/05/2024,龍豐花園 B座 高層 B8室,"$10,500",336,31,$31.25,TRUE,
11/05/2024,Yoho Town 2期 Yoho Midtown 2座 高層 D室,"$26,800",972,28,$27.57,TRUE,
11/05/2024,雨後 中層 Q室,"$16,500",452,37,$36.50,TRUE,
10/05/2024,尚賢居 高層 C室,"$38,500",672,57,$57.29,TRUE,
10/05/2024,福群大樓 A座 高層 1室,"$13,500",304,44,$44.41,TRUE,
10/05/2024,香港仔中心 觀景閣 (U座) 中層 1室,"$24,800",721,34,$34.40,TRUE,
10/05/2024,置富花園 富嘉苑 (H-15座) 中層 D室,"$16,300",439,37,$37.13,TRUE,
10/05/2024,殷然 低層 D室,"$56,000",926,60,$60.48,TRUE,
10/05/2024,豪景花園 1期 1座 高層 B室,"$12,700",365,35,$34.79,TRUE,
10/05/2024,浪翠園 3期 7座 中層 C室,"$13,000",460,28,$28.26,TRUE,
10/05/2024,海之戀 3期A 海之戀．愛炫美 2B座 中層 A室,"$22,000",526,42,$41.83,TRUE,
10/05/2024,殷然 中層 B室,"$40,000",588,68,$68.03,TRUE,
10/05/2024,太古城 安盛台 寧安閣 (27座) 低層 D室,"$22,500",580,39,$38.79,TRUE,
10/05/2024,城軒 低層 B室,"$28,000",710,39,$39.44,TRUE,
10/05/2024,柏傲莊 1期 2座 (2A) 高層 E室,"$18,000",322,56,$55.90,TRUE,
10/05/2024,御‧豪門 高層 C室,"$34,000",930,37,$36.56,TRUE,
10/05/2024,德福花園 F座 低層 14室,"$17,500",538,33,$32.53,TRUE,
10/05/2024,美孚新邨 5期 恆柏街5-7號 低層 5號B室,"$16,800",507,33,$33.14,TRUE,
10/05/2024,盈暉臺 2座 高層 H室,"$16,000",438,37,$36.53,TRUE,
10/05/2024,匯璽 2A期 2B座 高層 E室,"$19,500",351,56,$55.56,TRUE,
10/05/2024,日出康城 8期 Sea To Sky 2座 高層 E室,"$16,815",467,36,$36.01,TRUE,
10/05/2024,兆康苑 兆新閣 (B座) 中層 8室,"$9,000",404,22,$22.28,TRUE,
10/05/2024,沙田第一城 3期 32座 高層 E室,"$17,000",451,38,$37.69,TRUE,
10/05/2024,海茵莊園 1座 中層 A8室,"$16,000",431,37,$37.12,TRUE,
10/05/2024,日出康城 1期 首都 奧斯陸 (5座-左翼) 中層 C室,"$16,300",519,31,$31.41,TRUE,
10/05/2024,日出康城 1期 首都 班芙 (1座-左翼) 低層 A室,"$20,000",715,28,$27.97,TRUE,
10/05/2024,高望大樓 低層 E室,"$12,800",337,38,$37.98,TRUE,
10/05/2024,嘉湖山莊 7期 景湖居 11座 低層 G室,"$10,000",547,18,$18.28,TRUE,
10/05/2024,嘉湖山莊 7期 景湖居 11座 低層 H室,"$10,000",550,18,$18.18,TRUE,
10/05/2024,日出康城 6期 Lp6 1座 高層 B室,"$38,000",1086,35,$34.99,TRUE,
10/05/2024,貝沙灣 6期 Bel-Air No. 8 7座 低層 C室,"$43,000",1048,41,$41.03,TRUE,
10/05/2024,和富中心 1座 高層 C室,"$29,000",875,33,$33.14,TRUE,
10/05/2024,華翠臺 高層 A室,"$32,500",646,50,$50.31,TRUE,
10/05/2024,寶峰園 A座 高層 1室,"$29,000",823,35,$35.24,TRUE,
10/05/2024,世宙 3座 中層 D室,"$15,200",426,36,$35.68,TRUE,
10/05/2024,日出康城 6期 Lp6 3座 中層 H室,"$14,000",307,46,$45.60,TRUE,
10/05/2024,維景灣畔 3期 15 座 中層 A室,"$23,500",603,39,$38.97,TRUE,
10/05/2024,富澤花園 富慧閣 高層 C室,"$27,500",696,40,$39.51,TRUE,
10/05/2024,藍塘傲 5座 高層 E室,"$19,000",437,43,$43.48,TRUE,
10/05/2024,淘大花園 2A期 H座 中層 3室,"$14,300",378,38,$37.83,TRUE,
10/05/2024,維景灣畔 3期 17 座 低層 F室,"$20,000",550,36,$36.36,TRUE,
10/05/2024,帝景灣 7座 中層 A室,"$27,500",761,36,$36.14,TRUE,
10/05/2024,凱帆軒 3座 中層 F室,"$19,000",468,41,$40.60,TRUE,
10/05/2024,啟德1號 Il 大廈第3座 高層 D室,"$33,600",800,42,$42.00,TRUE,
10/05/2024,匯景花園 1座 中層 E室,"$21,000",614,34,$34.20,TRUE,
10/05/2024,貝沙灣 1期 2座 高層 A室,"$49,000",1153,42,$42.50,TRUE,
10/05/2024,愛海頌 1座 低層 A室,"$18,500",496,37,$37.30,TRUE,
10/05/2024,日出康城 8期 Sea To Sky 1座 高層 E室,"$17,500",467,37,$37.47,TRUE,
10/05/2024,Peninsula East 1座 中層 A室,"$28,000",926,30,$30.24,TRUE,
10/05/2024,萬和花園大廈 高層 B室,"$16,500",550,30,$30.00,TRUE,
10/05/2024,蔚藍灣畔 6座 高層 A室,"$17,800",506,35,$35.18,TRUE,
10/05/2024,將軍澳廣場 1期 3座 高層 A室,"$18,000",445,40,$40.45,TRUE,
10/05/2024,維景灣畔 3期 13 座 高層 F室,"$24,000",676,36,$35.50,TRUE,
10/05/2024,凱旋門 朝日閣 (1A座) 中層 A室,"$49,600",962,52,$51.56,TRUE,
10/05/2024,英明苑 明達閣 (C座) 中層 8室,"$13,300",401,33,$33.17,TRUE,
10/05/2024,瓏璽 1座 高層 B室,"$50,000",1041,48,$48.03,TRUE,
10/05/2024,大興花園 2期 11座 中層 F室,"$14,300",544,26,$26.29,TRUE,
10/05/2024,聚賢居 2座 中層 A室,"$24,000",400,60,$60.00,TRUE,
10/05/2024,海濱南岸 4座 低層 A室,"$19,800",432,46,$45.83,TRUE,
10/05/2024,泓景臺 1期 2座 高層 G室,"$28,000",685,41,$40.88,TRUE,
10/05/2024,奧朗‧御峰 中層 C室,"$14,500",321,45,$45.17,TRUE,
10/05/2024,擎天半島 1期 5座 高層 A室,"$32,000",632,51,$50.63,TRUE,
10/05/2024,帝景園 1座 低層 B室,"$88,000",1806,49,$48.73,TRUE,
10/05/2024,康山花園 1座 高層 F室,"$22,500",592,38,$38.01,TRUE,
10/05/2024,嘉湖山莊 1期 樂湖居 13座 中層 D室,"$13,000",551,24,$23.59,TRUE,
10/05/2024,帝御 1期 帝御‧金灣 5座 中層 3室,"$13,500",424,32,$31.84,TRUE,
10/05/2024,One Innovale 1期 B座 中層 15室,"$11,000",328,34,$33.54,TRUE,
10/05/2024,豐景園 2座 中層 6室,"$12,000",--,--,#VALUE!,FALSE,
10/05/2024,映灣園 1期 賞濤軒 3座 中層 H室,"$22,500",956,24,$23.54,TRUE,
10/05/2024,屯門市廣場 2期 1座 高層 D室,"$12,800",318,40,$40.25,TRUE,
10/05/2024,天賦海灣 1期 19座 低層 C室,"$27,000",933,29,$28.94,TRUE,
10/05/2024,御皇庭 1座 低層 D室,"$16,000",694,23,$23.05,TRUE,
10/05/2024,嘉湖山莊 7期 景湖居 12座 中層 A室,"$13,500",635,21,$21.26,TRUE,
